2,braid mnfrs
2,biscuit baker
2,bird dealer
2,bellhanger
2,bedding maker
2,barge builder
2,ambassador
2,actuary
1,writing engrvrs
1,writing engraver
1,writer on gls
1,writer &amp;grainer
1,worsted spinnrs
1,worsted manufacturers
1,working upholsterer
1,working jeweller
1,working cutlr
1,woolstaplers
1,woollen wa
1,woollen factors
1,wood brokers
1,wire weaver
1,wire rope makers
1,wire drawers
1,window glass merchant
1,wholsl. milliner
1,wholesl. perfumer
1,wholesle.furrier
1,wholesle.clothiers
1,wheel works
1,wheel brush maker
1,wharfingers
1,weller
1,well borer
1,wd. engvr
1,washing powder maker
1,washing machine maker
1,warehosmn
1,wardro.dealer
1,waistcoat maker
1,vinegr brewers
1,ventilating enginrs
1,veneer merchant
1,vat &amp; back maker
1,varnish mkrs
1,upholsterers' warehousemen
1,underlinen warehouse
1,tutors
1,tug owner
1,trinity pilot
1,trimming maker
1,treasurer
1,towel manufacturers
1,tool depot
1,tool dealer
1,tobacco pipe maker
1,tobacco brkrs
1,tire smith
1,tim plate workers
1,tie manufactrs
1,tea merchte
1,tea dealrs
1,teadealers &amp; grocers
1,teacher of wrtng
1,teacher of swimng
1,teacher of shorthand
1,teacher of piano
1,teacher of mathematics
1,teacher of languags
1,teacher of languages
1,tea&amp;coff.dealers
1,tbco.mfs
1,tassel mould turner
1,tallow merchant
1,table manufacturers
1,swiss hndkf. manufacturers
1,swiss embroidery manufrs
1,surface colored paper maker
1,supts. of grain
1,superintendent registrar
1,superintd. registrar
1,sugar dealers
1,submarne.engnrs
1,sub-agnt
1,stuff manufacturer
1,stuff maker
1,strw.bonnt.maker
1,straw hat manufr
1,straw hat maker
1,straw hat cleaner
1,stonemason
1,stockbs
1,stock brokers
1,stm. rollng.mills
1,stick mounters
1,steel mill maker
1,steel manufacturer
1,steel letter cutter
1,steam wood turner
1,steam ship brokrs
1,steam ship brokers
1,steam saw mills
1,steam flour mills
1,stck. &amp; share bro
1,stationrs
1,stamp cutter
1,stained. glass maker
1,spur maker
1,spring mattress maker
1,spring blind maker
1,spiral turner
1,spctcls maker
1,sole sewing machinists
1,soda water maker
1,soap &amp; candle manufacturers
1,soale maker
1,slipper manufacturers
1,slaughterman
1,slate &amp; slab merchnts
1,slate &amp; slab merchant
1,skirt manufactr
1,skirt &amp; costume manufacturer
1,skirt &amp; costume maker
1,silk dyer
1,silk brokr
1,silk agent
1,shutter manufacturers
1,shorthnd.wrts
1,shorthand writers
1,shoe manufacturers
1,shoe bow maker
1,shirt stud makers
1,shirt makers
1,shirt &amp; collar makers
1,ship brokers
1,ship broker
1,ship &amp; insurance broker
1,ship &amp; ins. agent
1,ship agent
1,shell fishmngrs
1,shellac bleacher
1,shawl agent
1,share dealers
1,sharedealers
1,share broker
1,shape maker
1,sewing machine agent
1,seed bros
1,sec
1,scotch whisky dealers
1,school apparatus maker
1,scent fountain maker
1,saw mill engineers
1,sausage mkrs
1,sauce manfctr
1,sanitary engineer
1,salesman
1,saddletree maker
1,sack makers
1,sackingmnfrs
1,rope maker
1,rigger
1,revolving shutter maker
1,retailer
1,resident medical officer
1,res. director
1,relieving officer
1,registrar
1,refreshment contractors
1,refiners
1,rectifier
1,receiver
1,rate collectr
1,quill pen manufacturers
1,pump maker
1,publishers
1,provision merchant
1,prov.dealer
1,prof.of french
1,prof.of chmstry
1,prof.of botny.&amp;c
1,print colorer
1,pricnl.dck.mstr
1,prf.of mus
1,president
1,potter
1,postmaster
1,portable chair maker
1,porcelain manufacturer
1,pocket book makers
1,pocket book maker
1,plte.ces.maker
1,plate chest maker
1,plastere
1,plaister
1,pipe maker
1,pin manufacturer
1,pine workers
1,pickler
1,pickled tongue dealer
1,physicn
1,physician -
1,pharm. chemist
1,perfumerchant
1,pearl stringer
1,pattern card makers
1,pattern
1,pat. medicine proptr
1,patent woven hose manufacturers
1,patent fire bar manufacturers
1,parquet floor maker
1,parchment &amp; tinfoilmkrs
1,papermakers' agent
1,paint manufr
1,packer
1,oyster salesmen
1,oyster merchant
1,oven builder
1,outfitters
1,ostrich feather-maker
1,orthopedist
1,oroide jeweller
1,organ builder
1,oprtv.chmsts
1,opera agent
1,oil merchts
1,oil cloth dealer
1,oil brokers
1,numismatist
1,nitric acid manufrs
1,negotiatrs
1,navy agents
1,naval attach&eacute;
1,nail manufacturer
1,nail dealer
1,muslin manufacturers
1,music warehouse
1,musicseller
1,music publrs
1,music librarian
1,musical instrument makers
1,musical instrt imptrs
1,musical agts
1,musical agency
1,mungo merchant
1,mount cutter
1,moulding manufacturer
1,mosaic marble dep&ocirc;t
1,mosaic &amp; tile merchant
1,monumental mason
1,mntle.warho
1,mnfrs.' agnt
1,mining engineer
1,mineral water maker
1,mineral teeth makers
1,millwrights
1,millstone builder
1,milk food dep&ocirc;t
1,military sash maker
1,military attach&eacute;
1,microscope maker
1,mhgny. brkrs
1,methylated spirit makers
1,metal chaser
1,merchnts Loewenfeld W. embroidery mnfr
1,merchnte
1,medical rubber
1,medical officr
1,medical galvanist
1,medical agent
1,medcl.electrcn
1,mechanical dentist
1,mcrs
1,mattress maker
1,mat manufctr
1,mathematical instrument maker
1,mast &amp; block maker
1,mason
1,mar.str.dealer
